"_id","_index","_score","_type","device_id","device_id.keyword","mqtt_gateway","mqtt_gateway.keyword","sensor_id","sensor_id.keyword","sensor_name","sensor_name.keyword",timestamp,"value.countPeople"
"34_82_231+0+8352","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 05:02:21.000",0
"34_82_231+0+8351","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 04:57:21.000",0
"34_82_231+0+8350","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 04:52:21.000",0
"34_82_231+0+8349","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 04:47:20.000",0
"34_82_231+0+8348","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 04:42:20.000",0
"34_82_231+0+8347","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 04:37:20.000",0
"34_82_231+0+8346","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 04:32:20.000",0
"34_82_231+0+8345","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 04:27:20.000",0
"34_82_231+0+8344","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 04:22:20.000",0
"34_82_231+0+8343","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 04:17:20.000",0
"34_82_231+0+8342","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 04:12:20.000",0
"34_82_231+0+8341","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 04:07:19.000",0
"34_82_231+0+8340","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 04:02:19.000",0
"34_82_231+0+8339","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 03:57:19.000",0
"34_82_231+0+8338","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 03:52:19.000",0
"34_82_231+0+8337","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 03:47:19.000",0
"34_82_231+0+8336","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 03:42:19.000",0
"34_82_231+0+8335","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 03:37:19.000",0
"34_82_231+0+8334","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 03:32:19.000",0
"34_82_231+0+8333","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 03:27:18.000",0
"34_82_231+0+8332","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 03:22:18.000",0
"34_82_231+0+8331","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 03:17:18.000",0
"34_82_231+0+8330","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 03:12:18.000",0
"34_82_231+0+8329","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 03:07:18.000",0
"34_82_231+0+8328","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 03:02:18.000",0
"34_82_231+0+8327","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 02:57:18.000",0
"34_82_231+0+8326","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 02:52:18.000",0
"34_82_231+0+8325","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 02:47:17.000",0
"34_82_231+0+8324","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 02:42:17.000",0
"34_82_231+0+8323","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 02:37:17.000",0
"34_82_231+0+8322","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 02:32:17.000",0
"34_82_231+0+8321","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 02:27:17.000",0
"34_82_231+0+8320","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 02:22:17.000",0
"34_82_231+0+8319","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 02:17:17.000",0
"34_82_231+0+8318","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 02:12:17.000",0
"34_82_231+0+8317","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 02:07:16.000",0
"34_82_231+0+8316","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 02:02:16.000",0
"34_82_231+0+8315","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 01:57:16.000",0
"34_82_231+0+8314","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 01:52:16.000",0
"34_82_231+0+8313","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 01:47:16.000",0
"34_82_231+0+8312","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 01:42:16.000",0
"34_82_231+0+8311","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 01:37:16.000",0
"34_82_231+0+8310","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 01:32:15.000",0
"34_82_231+0+8309","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 01:27:15.000",0
"34_82_231+0+8308","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 01:22:15.000",0
"34_82_231+0+8307","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 01:17:15.000",0
"34_82_231+0+8306","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 01:12:15.000",0
"34_82_231+0+8305","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 01:07:15.000",0
"34_82_231+0+8304","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 01:02:15.000",0
"34_82_231+0+8303","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 00:57:14.000",0
"34_82_231+0+8302","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 00:52:14.000",0
"34_82_231+0+8301","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 00:47:14.000",0
"34_82_231+0+8300","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 00:42:14.000",0
"34_82_231+0+8299","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 00:37:14.000",0
"34_82_231+0+8298","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 00:32:14.000",0
"34_82_231+0+8297","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 00:27:14.000",0
"34_82_231+0+8296","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 00:22:14.000",0
"34_82_231+0+8295","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 00:17:13.000",0
"34_82_231+0+8294","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 00:12:13.000",0
"34_82_231+0+8293","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 00:07:13.000",0
"34_82_231+0+8292","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 00:02:13.000",0
"34_82_231+0+8291","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 23:57:13.000",0
"34_82_231+0+8290","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 23:52:13.000",0
"34_82_231+0+8289","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 23:47:12.000",0
"34_82_231+0+8288","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 23:42:12.000",0
"34_82_231+0+8287","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 23:37:12.000",0
"34_82_231+0+8286","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 23:32:12.000",0
"34_82_231+0+8285","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 23:27:12.000",0
"34_82_231+0+8284","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 23:14:58.000",0
"34_82_231+0+8283","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 23:09:42.000",0
"34_82_231+0+8282","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 23:04:29.000",0
"34_82_231+0+8281","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 22:59:29.000",0
"34_82_231+0+8280","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 22:54:29.000",0
"34_82_231+0+8279","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 22:49:29.000",0
"34_82_231+0+8278","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 22:44:29.000",0
"34_82_231+0+8277","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 22:39:29.000",0
"34_82_231+0+8276","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 22:34:28.000",0
"34_82_231+0+8275","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 22:29:28.000",0
"34_82_231+0+8274","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 22:24:28.000",0
"34_82_231+0+8273","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 22:19:28.000",0
"34_82_231+0+8272","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 22:14:28.000",0
"34_82_231+0+8271","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 22:09:28.000",0
"34_82_231+0+8270","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 22:04:28.000",0
"34_82_231+0+8269","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 21:59:28.000",0
"34_82_231+0+8268","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 21:54:27.000",0
"34_82_231+0+8267","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 21:49:27.000",0
"34_82_231+0+8266","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 21:44:27.000",0
"34_82_231+0+8265","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 21:39:27.000",0
"34_82_231+0+8264","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 21:34:27.000",0
"34_82_231+0+8263","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 21:29:27.000",0
"34_82_231+0+8262","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 21:24:27.000",0
"34_82_231+0+8261","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 21:12:55.000",0
"34_82_231+0+8260","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 16:14:07.000",44
"34_82_231+0+8259","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 16:13:57.000",44
"34_82_231+0+8258","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 16:13:47.000",44
"34_82_231+0+8257","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 16:13:37.000",44
"34_82_231+0+8256","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 16:13:26.000",44
"34_82_231+0+8255","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 16:13:16.000",44
"34_82_231+0+8254","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 16:13:06.000",44
"34_82_231+0+8253","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 12:03:19.000",32
"34_82_231+0+8252","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 12:02:59.000",32
"34_82_231+0+8251","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 12:02:39.000",32
"34_82_231+0+8250","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 12:02:19.000",32
"34_82_231+0+8249","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 12:01:58.000",32
"34_82_231+0+8248","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 12:01:38.000",32
"34_82_231+0+8247","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 12:01:18.000",32
"34_82_231+0+8246","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 12:00:58.000",32
"34_82_231+0+8245","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 12:00:38.000",32
"34_82_231+0+8244","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 12:00:18.000",32
"34_82_231+0+8243","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:59:57.000",32
"34_82_231+0+8242","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:59:37.000",32
"34_82_231+0+8241","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:59:17.000",32
"34_82_231+0+8240","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:58:57.000",32
"34_82_231+0+8239","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:58:37.000",32
"34_82_231+0+8238","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:58:17.000",32
"34_82_231+0+8237","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:57:57.000",32
"34_82_231+0+8236","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:57:38.000",32
"34_82_231+0+8234","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:57:36.000",31
"34_82_231+0+8235","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:57:36.000",31
"34_82_231+0+8233","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:57:33.000",30
"34_82_231+0+8232","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:57:27.000",29
"34_82_231+0+8231","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:57:16.000",28
"34_82_231+0+8230","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:56:56.000",28
"34_82_231+0+8229","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:56:36.000",28
"34_82_231+0+8228","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:56:31.000",28
"34_82_231+0+8227","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:56:29.000",27
"34_82_231+0+8226","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:56:26.000",26
"34_82_231+0+8225","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:56:24.000",27
"34_82_231+0+8224","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:56:20.000",28
"34_82_231+0+8223","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:56:17.000",29
"34_82_231+0+8222","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:56:16.000",30
"34_82_231+0+8221","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:56:15.000",29
"34_82_231+0+8220","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:56:09.000",29
"34_82_231+0+8219","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:56:03.000",30
"34_82_231+0+8218","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:51:33.000",31
"34_82_231+0+8217","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:51:13.000",31
"34_82_231+0+8216","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:50:53.000",31
"34_82_231+0+8215","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:50:32.000",31
"34_82_231+0+8214","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 11:50:12.000",31
"34_82_231+0+8213","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:40:19.000",31
"34_82_231+0+8212","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:35:18.000",31
"34_82_231+0+8211","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:30:18.000",31
"34_82_231+0+8210","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:25:18.000",31
"34_82_231+0+8209","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:20:18.000",31
"34_82_231+0+8208","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:15:17.000",31
"34_82_231+0+8207","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:12:26.000",31
"34_82_231+0+8205","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:12:24.000",29
"34_82_231+0+8206","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:12:24.000",30
"34_82_231+0+8204","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:12:17.000",28
"34_82_231+0+8203","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:12:06.000",27
"34_82_231+0+8202","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:11:55.000",26
"34_82_231+0+8201","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:11:48.000",25
"34_82_231+0+8199","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:11:47.000",23
"34_82_231+0+8200","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:11:47.000",24
"34_82_231+0+8198","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:11:35.000",22
"34_82_231+0+8196","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:11:34.000",20
"34_82_231+0+8197","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:11:34.000",21
"34_82_231+0+8194","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:11:33.000",18
"34_82_231+0+8195","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:11:33.000",19
"34_82_231+0+8192","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:11:18.000",16
"34_82_231+0+8193","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:11:18.000",17
"34_82_231+0+8191","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:11:07.000",15
"34_82_231+0+8189","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:11:06.000",13
"34_82_231+0+8190","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:11:06.000",14
"34_82_231+0+8187","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:10:53.000",11
"34_82_231+0+8188","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:10:53.000",12
"34_82_231+0+8186","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:10:40.000",10
"34_82_231+0+8184","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:10:39.000",8
"34_82_231+0+8185","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:10:39.000",9
"34_82_231+0+8181","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:10:25.000",5
"34_82_231+0+8182","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:10:25.000",6
"34_82_231+0+8183","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:10:25.000",7
"34_82_231+0+8179","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:10:18.000",3
"34_82_231+0+8180","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:10:18.000",4
"34_82_231+0+8178","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:10:17.000",2
"34_82_231+0+8177","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:10:05.000",2
"34_82_231+0+8176","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:10:04.000",1
"34_82_231+0+8175","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:05:17.000",0
"34_82_231+0+8174","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:00:55.000",0
"34_82_231+0+8172","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:00:50.000",2
"34_82_231+0+8173","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:00:50.000",1
"34_82_231+0+8171","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:00:43.000",3
"34_82_231+0+8169","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:00:42.000",5
"34_82_231+0+8170","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:00:42.000",4
"34_82_231+0+8168","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 26, 2023 @ 10:00:29.000",6
